response,trial_type,stim,workerid,subj,verb,verb_cat,cc,cc_float,language,enjoyment,assess,age,gender,education,problems,fairprice,start_time,time_taken,phaseseed,own_stance,own_stance_index,verb_cat_float,subj_float
0.16,one_slider,"{'subject': 'Researchers', 'verb': 'show', 'comp': 'vaccines pose non-trivial risks'}",16,Researchers,show,pos,vaccines pose non-trivial risks,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,2
0.2,one_slider,"{'subject': 'Researchers', 'verb': 'think', 'comp': 'we need to be more aware of the risks posed by vaccines'}",16,Researchers,think,neut,we need to be more aware of the risks posed by vaccines,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,0,2
0.94,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'the study linking vaccines to autism has been debunked'}",16,Doctors,say,neut,the study linking vaccines to autism has been debunked,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,0,3
0.94,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'the vaccine-autism link is entirely a myth'}",16,Researchers,point out,pos,the vaccine-autism link is entirely a myth,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,2
0.11,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'vaccines are not as effective as people think'}",16,Scientists,insist,neg,vaccines are not as effective as people think,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,1
0.5,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'vaccines do not guarantee immunity'}",16,Scientists,show,pos,vaccines do not guarantee immunity,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,1
0.27,one_slider,"{'subject': 'Scientists', 'verb': 'suspect', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",16,Scientists,suspect,pos,thimerosol,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,1
0.95,one_slider,"{'subject': 'Doctors', 'verb': 'believe', 'comp': 'vaccines are a safe and effective way to save lives'}",16,Doctors,believe,neut,vaccines are a safe and effective way to save lives,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,0,3
0.05,one_slider,"{'subject': 'Researchers', 'verb': 'suspect', 'comp': 'vaccines are not as safe as many people imagine'}",16,Researchers,suspect,pos,vaccines are not as safe as many people imagine,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,2
0.04,one_slider,"{'subject': 'Doctors', 'verb': 'argue', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",16,Doctors,argue,neg,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,3
0.95,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'there is no link between vaccines and autism'}",16,Scientists,claim,neg,there is no link between vaccines and autism,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,1
0.98,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'vaccines have saved countless lives'}",16,Scientists,insist,neg,vaccines have saved countless lives,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,1
0.04,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'many children have shown adverse reactions to vaccines'}",16,Researchers,argue,neg,many children have shown adverse reactions to vaccines,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,2
0.14,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'the absolute safety of vaccines is a misconception'}",16,Doctors,find,pos,the absolute safety of vaccines is a misconception,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,3
0.99,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'the benefits of getting vaccinated far outweigh the risks'}",16,Scientists,insist,neg,the benefits of getting vaccinated far outweigh the risks,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,1
0.51,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'people have sometimes still gotten sick, even after being vaccinated against the illness'}",16,Researchers,point out,pos,people have sometimes still gotten sick,-1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,1,2
0.98,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'without the vaccine, the epidemic would have been far more widespread'}",16,Scientists,claim,neg,without the vaccine,1.000000,english,1,Yes,34,Female,1,NA,2.00,1591149095929,4.25935,0,"[{'trial_type': 'own_stance', 'response': 0.98}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0.02}, {'trial_type': 'own_stance', 'response': 0.93}]",2.89,-1,1
0.07,one_slider,"{'subject': 'Scientists', 'verb': 'insist', 'comp': 'the mercury contained in vaccines is linked to autism risk'}",17,Scientists,insist,neg,the mercury contained in vaccines is linked to autism risk,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,1
1,one_slider,"{'subject': 'Scientists', 'verb': 'show', 'comp': 'the vaccine-autism link is entirely a myth'}",17,Scientists,show,pos,the vaccine-autism link is entirely a myth,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,1
0,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies'}",17,Researchers,point out,pos,vaccine benefits are exaggerated and vaccine risks are downplayed by pharmaceutical companies,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,2
1,one_slider,"{'subject': 'Researchers', 'verb': 'suspect', 'comp': 'the study linking vaccines to autism has been debunked'}",17,Researchers,suspect,pos,the study linking vaccines to autism has been debunked,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,2
1,one_slider,"{'subject': 'Doctors', 'verb': 'say', 'comp': 'vaccines are effective at preventing diseases like measles'}",17,Doctors,say,neut,vaccines are effective at preventing diseases like measles,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,0,3
1,one_slider,"{'subject': 'Doctors', 'verb': 'suspect', 'comp': 'children should be required to get vaccinated'}",17,Doctors,suspect,pos,children should be required to get vaccinated,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,3
0.16,one_slider,"{'subject': 'Doctors', 'verb': 'find', 'comp': 'many children have shown adverse reactions to vaccines'}",17,Doctors,find,pos,many children have shown adverse reactions to vaccines,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,3
1,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'vaccines do not cause autism'}",17,Doctors,claim,neg,vaccines do not cause autism,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,3
0.31,one_slider,"{'subject': 'Researchers', 'verb': 'point out', 'comp': 'vaccines pose non-trivial risks'}",17,Researchers,point out,pos,vaccines pose non-trivial risks,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,2
0.2,one_slider,"{'subject': 'Doctors', 'verb': 'show', 'comp': 'thimerosol, an active ingredient in the measles vaccine, can cause seizures'}",17,Doctors,show,pos,thimerosol,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,3
0.68,one_slider,"{'subject': 'Researchers', 'verb': 'say', 'comp': 'the absolute safety of vaccines is a misconception'}",17,Researchers,say,neut,the absolute safety of vaccines is a misconception,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,0,2
1,one_slider,"{'subject': 'Doctors', 'verb': 'think', 'comp': 'vaccines have saved countless lives'}",17,Doctors,think,neut,vaccines have saved countless lives,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,0,3
0.03,one_slider,"{'subject': 'Doctors', 'verb': 'believe', 'comp': 'vaccines were responsible for some cases of autism in children'}",17,Doctors,believe,neut,vaccines were responsible for some cases of autism in children,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,0,3
1,one_slider,"{'subject': 'Scientists', 'verb': 'say', 'comp': 'there is no link between vaccines and autism'}",17,Scientists,say,neut,there is no link between vaccines and autism,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,0,1
0.98,one_slider,"{'subject': 'Researchers', 'verb': 'insist', 'comp': 'concerns over vaccine injuries are generally unfounded'}",17,Researchers,insist,neg,concerns over vaccine injuries are generally unfounded,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,2
1,one_slider,"{'subject': 'Scientists', 'verb': 'point out', 'comp': 'many diseases can be contained with vaccines'}",17,Scientists,point out,pos,many diseases can be contained with vaccines,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,1,1
1,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'vaccinating children is a crucial measure for public health'}",17,Researchers,argue,neg,vaccinating children is a crucial measure for public health,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,2
0,one_slider,"{'subject': 'Scientists', 'verb': 'claim', 'comp': 'vaccines are not as safe as many people imagine'}",17,Scientists,claim,neg,vaccines are not as safe as many people imagine,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,1
0.95,one_slider,"{'subject': 'Doctors', 'verb': 'claim', 'comp': 'we have basically eradicated measles, thanks to vaccines'}",17,Doctors,claim,neg,we have basically eradicated measles,1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,3
0.15,one_slider,"{'subject': 'Researchers', 'verb': 'argue', 'comp': 'the campaign to get children vaccinated is driven in large part by drug companies'}",17,Researchers,argue,neg,the campaign to get children vaccinated is driven in large part by drug companies,-1.000000,english,2,Yes,39,Male,3,"No, everything was fine",2.00,1591149261444,4.389383333333333,1,"[{'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 1}, {'trial_type': 'own_stance', 'response': 0}, {'trial_type': 'own_stance', 'response': 1}]",3,-1,2
